LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,YRBSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,YRBSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,PRAMS,Alcohol,%,Crude Prevalence,
VA,Virginia,YRBSS,Alcohol,%,Crude Prevalence,23.4
VA,Virginia,YRBSS,Alcohol,%,Crude Prevalence,11
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.1
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,20.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,20.7
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,15.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,14.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,16.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,17.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,19.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,13.7
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,18.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,21.1
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.7
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.1
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,7.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,8.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.1
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.7
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.7
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.7
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.1
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,10.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,11.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,19
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,20.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,14.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,15.7
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,16.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,9.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,17.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,22.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,4.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,7.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.6
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,21
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,13.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,19.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,22.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,28.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,14.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,17.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,19.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,16.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,22.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,24.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.7
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,2.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,7.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,8.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,10
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,11.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,10.7
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,11.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,20
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,8.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,15.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,17.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,16.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,22.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.6
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,3.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,4.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,0
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,7.2
VA,Virginia,YRBSS,Alcohol,%,Crude Prevalence,27.3
VA,Virginia,YRBSS,Alcohol,%,Crude Prevalence,14.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.8
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.3
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,13.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,10.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,15.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,22
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,15.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,17.2
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.4
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,12.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,16.1
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,18.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.2
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.9
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.4
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.5
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.7
VA,Virginia,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.9
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,4.3
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,4.8
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,4.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.5
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,5.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6.6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,6
VA,Virginia,BRFSS,Alcohol,%,Crude Prevalence,7.5
VA,Virginia,PRAMS,Alcohol,%,Crude Prevalence,
WA,Washington,YRBSS,Alcohol,%,Crude Prevalence,
WA,Washington,YRBSS,Alcohol,%,Crude Prevalence,
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.4
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.5
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.2
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.6
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.7
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.3
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.5
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,18
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,13.1
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,12.9
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,16.5
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,19.4
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,22.5
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,12.7
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,16.1
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,16.6
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,9.8
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,20.7
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,12.6
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,17.7
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,20.4
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.7
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.6
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.6
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.2
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.9
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
WA,Washington,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
WA,Washington,BRFSS,Alcohol,%,Crude Prevalence,
